chembl_id,pref_name,atc,drh_indication,drh_moa,pain_prior,cns_prior
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,,,,False,False
CHEMBL1200493,NAFTIFINE HYDROCHLORIDE,,,,False,False
CHEMBL1200494,GUANFACINE HYDROCHLORIDE,,,,False,False
CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,,,,False,False
CHEMBL1200497,CYCLIZINE LACTATE,,,,False,False
CHEMBL1200498,ALATROFLOXACIN MESYLATE,,,,False,False
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,R03BA01;D07AC15;R01AD01;A07EA07,,,False,False
CHEMBL1200503,BROMOCRIPTINE MESYLATE,,,,False,False
CHEMBL1200506,ERYTHROMYCIN LACTOBIONATE,,,,False,False
CHEMBL1200510,ERYTHROMYCIN STEARATE,,,,False,False
CHEMBL1200514,DEMECARIUM BROMIDE,,,,False,False
CHEMBL1200515,DESERPIDINE,C02AA05,hypertension,angiotensin converting enzyme inhibitor,False,False
CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,,,,False,False
CHEMBL1200521,ALMOTRIPTAN MALATE,,,,False,False
CHEMBL1200522,AVOBENZONE,,cosmetic|sunscreen lotion,topical sunscreen agent,False,False
CHEMBL1200523,CEFAZOLIN SODIUM,,,,False,False
CHEMBL1200530,CEFOXITIN SODIUM,,,,False,False
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,,,,False,False
CHEMBL1200532,METHDILAZINE HYDROCHLORIDE,,,,False,False
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,,,,False,False
CHEMBL1200538,BETAMETHASONE ACETATE,,,,False,False
CHEMBL1200541,AMBENONIUM CHLORIDE,,,,False,False
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,H02AA03,,,False,False
CHEMBL1200543,ANILERIDINE PHOSPHATE,,,,False,False
CHEMBL1200544,CEPHALEXIN,J01DB01,respiratory tract infections|otitis|skin infections|bone and joint infections|genitourinary tract infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL1200545,DIFLORASONE DIACETATE,D07AC10,,,False,False
CHEMBL1200549,RAPACURONIUM BROMIDE,,,,False,False
CHEMBL1200550,ANTAZOLINE PHOSPHATE,,,,False,False
CHEMBL1200560,GUANABENZ ACETATE,,,,False,False
CHEMBL1200561,DOXAZOSIN MESYLATE,,,,False,False
CHEMBL1200562,HYDROCORTISONE VALERATE,,,,False,False
CHEMBL1200563,CERIVASTATIN SODIUM,,,,False,False
CHEMBL1200569,CAFFEINE CITRATE,,,,False,False
CHEMBL1200570,MEGLUMINE,,,excipient,False,False
CHEMBL1200577,CYSTEAMINE BITARTRATE,,,,False,False
CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,,,,False,False
CHEMBL1200580,SULFOXONE SODIUM,J04BA03,,,False,False
CHEMBL1200581,DIATRIZOATE SODIUM,,,,False,False
CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE,,,,False,False
CHEMBL1200584,AMINOSALICYLATE POTASSIUM,,,,False,False
CHEMBL1200585,OXYMETHOLONE,A14AA05,,,False,False
CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE,,,,False,False
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,,,,False,False
CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200596,CHLOROXINE,,diarrhea|inflammatory bowel disease|giardiasis|dandruff,opioid receptor antagonist,False,True
CHEMBL1200597,ETIDOCAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,L02AA04,,,False,False
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,,,,False,False
CHEMBL1200600,FLUOROMETHOLONE,S01BA07;D07XB04;D07AB06;D10AA01;S01CB05;C05AA06,eye inflammation,glucocorticoid receptor agonist,False,False
CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,,,,False,False
CHEMBL1200604,TROPICAMIDE,S01FA06;S01FA56,mydriasis diagnostic|cycloplegia diagnostic,acetylcholine receptor antagonist,False,True
CHEMBL1200606,MEXILETINE HYDROCHLORIDE,,,,False,False
CHEMBL1200607,PERFLEXANE,,,,False,False
CHEMBL1200609,PAROXETINE MESYLATE,,,,False,False
CHEMBL1200610,LORACARBEF,J01DC08,ear infections|laryngitis|bronchitis|pneumonia|urinary tract infections|skin infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200613,TOLMETIN SODIUM,,,,False,False
CHEMBL1200614,IOVERSOL,V08AB07,contrast agent,radiopaque medium,False,False
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,,,,False,False
CHEMBL1200617,RIMEXOLONE,H02AB12;S01BA13,anterior uveitis,glucocorticoid receptor agonist,False,False
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,,,,False,False
CHEMBL1200621,GEMIFLOXACIN MESYLATE,,,,False,False
CHEMBL1200622,PARICALCITOL,H05BX02,chronic kidney disease (CKD)|hyperthyroidism,vitamin D receptor agonist,False,False
CHEMBL1200623,ETHYLESTRENOL,A14AB02,,,False,False
CHEMBL1200624,ETHYNODIOL DIACETATE,G03DC06,,,False,False
CHEMBL1200629,VECURONIUM BROMIDE,,,,False,False
CHEMBL1200630,CYSTEINE HYDROCHLORIDE,,,,False,False
CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,,,,False,False
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,,,,False,False
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,,,,False,False
CHEMBL1200645,ETOPOSIDE PHOSPHATE,,,,False,False
CHEMBL1200648,ROCURONIUM BROMIDE,M03AC09,,,False,False
CHEMBL1200654,BENOXINATE HYDROCHLORIDE,,,,False,False
CHEMBL1200656,NATAMYCIN,S01AA10;D01AA02;A07AA03;A01AB10;G01AA02,conjunctivitis|fungal keratosis|blepharitis,fungal ergosterol inhibitor,False,False
CHEMBL1200659,ENALAPRIL MALEATE,,,,False,False
CHEMBL1200660,ISOSORBIDE,,angina pectoris|coronary artery disease (CAD),nitric oxide stimulant,False,False
CHEMBL1200661,UNOPROSTONE ISOPROPYL,,,,False,False
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,,,,False,False
CHEMBL1200666,CALCIPOTRIENE,D05AX02;D05AX52,,,False,False
CHEMBL1200672,CEFPIRAMIDE SODIUM,,,,False,False
CHEMBL1200675,TOREMIFENE CITRATE,,,,False,False
CHEMBL1200678,ATAZANAVIR SULFATE,,,,False,False
CHEMBL1200681,MONTELUKAST SODIUM,,,,False,False
CHEMBL1200682,SODIUM OXYBATE,N01AX11;N07XX04,,,False,False
CHEMBL1200686,PIMECROLIMUS,D11AH02,eczema,calcineurin inhibitor,False,False
CHEMBL1200692,OLMESARTAN MEDOXOMIL,C09CA08,,,False,False
CHEMBL1200694,SEVOFLURANE,N01AB08,anesthetic,membrane integrity inhibitor,False,True
CHEMBL1200695,PHENYLPROPANOLAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200699,DOXYCYCLINE,A01AB22;J01AA02,periodontitis,bacterial 30S ribosomal subunit inhibitor|metalloproteinase inhibitor,False,False
CHEMBL1200701,DICLOXACILLIN SODIUM,,,,False,False
CHEMBL1200703,CHLORDIAZEPOXIDE HYDROCHLORIDE,,,,False,False
CHEMBL1200705,HYDROXYAMPHETAMINE HYDROBROMIDE,,,,False,False
CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE,,,,False,False
CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,C10AX06,,,False,False
CHEMBL1200714,CHLORMEZANONE,M03BB72;M03BB52;M03BB02,,GABA receptor modulator,False,True
CHEMBL1200715,HEXYLCAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,,,,False,False
CHEMBL1200722,PIPECURONIUM BROMIDE,M03AC06,,,False,False
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,,,,False,False
CHEMBL1200725,SERTACONAZOLE NITRATE,,,,False,False
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,,,,False,False
CHEMBL1200732,AMCINONIDE,D07AC11,corticosteroid-responsive dermatoses,glucocorticoid receptor agonist,False,False
CHEMBL1200733,DESFLURANE,N01AB07,,,False,False
CHEMBL1200734,FOSAMPRENAVIR CALCIUM,,,,False,False
CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,,,,False,False
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,,,,False,False
CHEMBL1200748,CARBIDOPA,,Parkinson's Disease,aromatic L-amino acid decarboxylase inhibitor,False,True
CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,,,,False,False
CHEMBL1200751,MERCAPTOPURINE,L01BB02,acute lymphoblastic leukemia (ALL),immunosuppressant|protein synthesis inhibitor|purine antagonist,False,False
CHEMBL1200756,PYRIDOXINE HYDROCHLORIDE,,,,False,False
CHEMBL1200757,PANCURONIUM BROMIDE,,,,False,False
CHEMBL1200758,AMPICILLIN SODIUM,,,,False,False
CHEMBL1200759,ANAGRELIDE HYDROCHLORIDE,,,,False,False
CHEMBL1200760,BALSALAZIDE DISODIUM,,,,False,False
CHEMBL1200761,CHLOROTRIANISENE,G03CA06,menopause|prostate cancer,estrogenic hormone,False,False
CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,,,,False,False
CHEMBL1200763,IODOHIPPURATE SODIUM I 131,V09CX02,,,False,False
CHEMBL1200764,METHACHOLINE CHLORIDE,,,,False,False
CHEMBL1200768,CEFTAZIDIME SODIUM,,,,False,False
CHEMBL1200769,TRIPELENNAMINE CITRATE,,,,False,False
CHEMBL1200770,IOCETAMIC ACID,V08AC07,,,False,False
CHEMBL1200771,TRIDIHEXETHYL CHLORIDE,,,,False,False
CHEMBL1200772,WARFARIN POTASSIUM,,,,False,False
CHEMBL1200773,TOCAINIDE HYDROCHLORIDE,,,,False,False
CHEMBL1200774,FLUPREDNISOLONE,,,,False,False
CHEMBL1200776,CINACALCET HYDROCHLORIDE,,,,False,False
CHEMBL1200778,DEXRAZOXANE HYDROCHLORIDE,,,,False,False
CHEMBL1200779,TROVAFLOXACIN MESYLATE,,,,False,False
CHEMBL1200781,CITALOPRAM HYDROBROMIDE,,,,False,False
CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE,,,,False,False
CHEMBL1200787,PHENOXYBENZAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200788,CISAPRIDE MONOHYDRATE,,,,False,False
CHEMBL1200789,TRICLOFOS SODIUM,,,,False,False
CHEMBL1200790,METHYPRYLON,N05CE02,,,False,True
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,,,,False,False
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,,,,False,False
CHEMBL1200795,CLEMASTINE FUMARATE,,,,False,False
CHEMBL1200796,CYCLOPHOSPHAMIDE,L01AA01,Hodgkin's lymphoma|small lymphocytic lymphoma (SLL)|breast cancer|neuroblastoma|Burkitt's lymphoma|multiple myeloma|chronic lymphocytic leukemia (CLL)|acute myeloid leukemia (AML)|acute lymphoblastic leukemia (ALL)|chronic myeloid leukemia (CML)|true histiocytic lymphoma (THL)|retinoblastoma|ovarian cancer,DNA alkylating agent,False,False
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,,,,False,False
CHEMBL1200799,TRAVOPROST,S01EE04,ocular hypertension|glaucoma,prostanoid receptor agonist,False,False
CHEMBL1200802,TALBUTAL,N05CA07,,,False,True
CHEMBL1200803,SOLIFENACIN SUCCINATE,,,,False,False
CHEMBL1200804,DICLOFENAC POTASSIUM,,,,False,False
CHEMBL1200805,DILTIAZEM MALATE,,,,False,False
CHEMBL1200806,NAPROXEN SODIUM,,,,False,False
CHEMBL1200807,NORELGESTROMIN,,contraceptive,,False,False
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,,,,False,False
CHEMBL1200810,DOXERCALCIFEROL,H05BX03,chronic kidney disease (CKD)|hyperparathyroidism,vitamin D receptor agonist,False,False
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,,,,False,False
CHEMBL1200814,ACETAZOLAMIDE SODIUM,,,,False,False
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,,,,False,False
CHEMBL1200819,ARTICAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200820,PIPERACILLIN SODIUM,,,,False,False
CHEMBL1200821,PROPYLIODONE,V08AD03,,,False,False
CHEMBL1200822,FLECAINIDE ACETATE,,,,False,False
CHEMBL1200825,METHADONE HYDROCHLORIDE,,,,False,False
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200829,GLUCONOLACTONE,,,,False,False
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,,,,False,False
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,,,,False,False
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,,,,False,False
CHEMBL1200836,OXICONAZOLE NITRATE,,,,False,False
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,,,,False,False
CHEMBL1200839,DIATRIZOATE MEGLUMINE,,,,False,False
CHEMBL1200841,PROCAINE HYDROCHLORIDE,,,,False,False
CHEMBL1200843,METHYLERGONOVINE MALEATE,,,,False,False
CHEMBL1200845,HALCINONIDE,D07AD02,corticosteroid-responsive dermatoses,glucocorticoid receptor agonist,False,False
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,G03DA03,,,False,False
CHEMBL1200850,GANCICLOVIR SODIUM,,,,False,False
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,A03BB06;A03CB04,,,False,False
CHEMBL1200852,PENICILLIN V POTASSIUM,,,,False,False
CHEMBL1200853,DYDROGESTERONE,G03DB01,infertility,progesterone receptor agonist,False,False
CHEMBL1200854,FLUPHENAZINE DECANOATE,,,,False,False
CHEMBL1200855,TICARCILLIN DISODIUM,,,,False,False
CHEMBL1200859,ISOSULFAN BLUE,,,,False,False
CHEMBL1200862,METYROSINE,C02KB01,,,False,False
CHEMBL1200863,MELPHALAN HYDROCHLORIDE,,,,False,False
CHEMBL1200865,LOTEPREDNOL ETABONATE,S01BA14,,,False,False
CHEMBL1200866,PERFLUBRON,V08CX01,contrast agent,contrast agent,False,False
CHEMBL1200868,PHENYL AMINOSALICYLATE,,,,False,False
CHEMBL1200869,METRONIDAZOLE HYDROCHLORIDE,,,,False,False
CHEMBL1200870,TIMOLOL MALEATE,,,,False,False
CHEMBL1200873,PHENTOLAMINE MESYLATE,,,,False,False
CHEMBL1200874,TOLBUTAMIDE SODIUM,,,,False,False
CHEMBL1200875,FLAVOXATE HYDROCHLORIDE,,,,False,False
CHEMBL1200877,FLUMETHASONE PIVALATE,,,,False,False
CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,,,,False,False
CHEMBL1200879,WARFARIN SODIUM,,,,False,False
CHEMBL1200880,DIPHEMANIL METHYLSULFATE,,,,False,False
CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE,,,,False,False
CHEMBL1200885,ALOSETRON HYDROCHLORIDE,,,,False,False
CHEMBL1200887,TRIMETHOBENZAMIDE HYDROCHLORIDE,,,,False,False
CHEMBL1200890,OXYCODONE HYDROCHLORIDE,,,,False,False
CHEMBL1200891,OXYPHENCYCLIMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200893,PROTOKYLOL HYDROCHLORIDE,,,,False,False
CHEMBL1200895,PHENELZINE SULFATE,,,,False,False
CHEMBL1200896,DINOPROST TROMETHAMINE,,,,False,False
CHEMBL1200899,TYROPANOATE SODIUM,,,,False,False
CHEMBL1200901,HALOFANTRINE HYDROCHLORIDE,,,,False,False
CHEMBL1200903,SECOBARBITAL SODIUM,,,,False,False
CHEMBL1200904,SELEGILINE HYDROCHLORIDE,,,,False,False
CHEMBL1200906,OXYPHENONIUM BROMIDE,,,,False,False
CHEMBL1200907,TRILOSTANE,H02CA01,Cushing's syndrome,3beta-hydroxy-delta5-steroid dehydrogenase inhibitor,False,False
CHEMBL1200908,HALOBETASOL PROPIONATE,D07AC21,,,False,False
CHEMBL1200909,PREDNISOLONE TEBUTATE,,,,False,False
CHEMBL1200910,SULFISOXAZOLE ACETYL,,,,False,False
CHEMBL1200912,PHENTERMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,,,,False,False
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,,,,False,False
CHEMBL1200920,ISOETHARINE HYDROCHLORIDE,,,,False,False
CHEMBL1200922,MEBUTAMATE,N05BC04,,,False,True
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,,,,False,False
CHEMBL1200930,RABEPRAZOLE SODIUM,,,,False,False
CHEMBL1200932,IOPAMIDOL,V08AB04,contrast agent,radiopaque medium,False,False
CHEMBL1200933,HEXAFLUORENIUM BROMIDE,,,,False,False
CHEMBL1200934,NORGESTIMATE,,contraceptive,progesterone receptor agonist,False,False
CHEMBL1200935,DARIFENACIN HYDROBROMIDE,,,,False,False
CHEMBL1200936,PENICILLIN G PROCAINE,,,,False,False
CHEMBL1200937,DALFOPRISTIN,,,antibacterial ,False,False
CHEMBL1200938,METHYSERGIDE MALEATE,,,,False,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,,,,False,False
CHEMBL1200941,THIAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200944,SULBACTAM SODIUM,,,,False,False
CHEMBL1200946,NANDROLONE DECANOATE,,,,False,False
CHEMBL1200947,METIPRANOLOL HYDROCHLORIDE,,,,False,False
CHEMBL1200948,TRIMIPRAMINE MALEATE,,,,False,False
CHEMBL1200949,BETAZOLE HYDROCHLORIDE,,,,False,False
CHEMBL1200950,CLIDINIUM BROMIDE,A03CA02,,,False,False
CHEMBL1200951,FLUPHENAZINE ENANTHATE,,,,False,False
CHEMBL1200952,METHAMPHETAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200953,HYDROCORTISONE PROBUTATE,D07AB11,,,False,False
CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,,,,False,False
CHEMBL1200959,METHDILAZINE,R06AD04,,,False,False
CHEMBL1200961,BROMPHENIRAMINE MALEATE,,,,False,False
CHEMBL1200962,CEFEPIME HYDROCHLORIDE,,,,False,False
CHEMBL1200963,BIMATOPROST,S01EE03,intraocular pressure|glaucoma|ocular hypertension,prostanoid receptor agonist,False,False
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,,,,False,False
CHEMBL1200965,BACAMPICILLIN HYDROCHLORIDE,,,,False,False
CHEMBL1200967,BROMODIPHENHYDRAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1200968,HYDROCORTISONE SODIUM PHOSPHATE,,,,False,False
CHEMBL1200969,DUTASTERIDE,G04CB02,benign prostatic hyperplasia (BPH),5 alpha reductase inhibitor,False,False
CHEMBL1200970,ETHOPROPAZINE HYDROCHLORIDE,,,,False,False
CHEMBL1200971,CEPHALOGLYCIN,,,,False,False
CHEMBL1200972,CHLOPHEDIANOL HYDROCHLORIDE,,,,False,False
CHEMBL1200973,ESTRADIOL CYPIONATE,,,,False,False
CHEMBL1200974,CARBINOXAMINE MALEATE,,,,False,False
CHEMBL1200975,CLOCORTOLONE PIVALATE,,,,False,False
CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,,,,False,False
CHEMBL1200977,MILRINONE LACTATE,,,,False,False
CHEMBL1200979,DEXPANTHENOL,D03AX03;A11HA30;S01XA12,paralytic ileus,,False,False
CHEMBL1200980,ESTROPIPATE,,osteoporosis|menopause|vaginal atrophy|hypoestrogenism,estrogen receptor agonist,False,False
CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,,,,False,False
CHEMBL1200982,BUTABARBITAL SODIUM,,,,False,False
CHEMBL1200984,AMLODIPINE MALEATE,,,,False,False
CHEMBL1200985,CEFTIBUTEN DIHYDRATE,,,,False,False
CHEMBL1200986,HALOPERIDOL DECANOATE,,,,False,False
CHEMBL1200987,EPROSARTAN MESYLATE,,,,False,False
CHEMBL1200988,METHANTHELINE BROMIDE,,,,False,False
CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,D07AB10;S01BA10,,,False,False
CHEMBL1200991,CARBENICILLIN INDANYL SODIUM,,,,False,False
CHEMBL1201000,NITROFURANTOIN SODIUM,,,,False,False
CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE,,,,False,False
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,,,,False,False
CHEMBL1201005,CEFONICID SODIUM,,,,False,False
CHEMBL1201006,PYRILAMINE MALEATE,,,,False,False
CHEMBL1201010,FLUDROCORTISONE ACETATE,H02AA02,,,False,False
CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,,,,False,False
CHEMBL1201012,FLURANDRENOLIDE,D07AC07,,,False,False
CHEMBL1201013,OLSALAZINE SODIUM,,,,False,False
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,,,,False,False
CHEMBL1201016,CEFPODOXIME PROXETIL,,,,False,False
CHEMBL1201018,CEFACLOR,J01DC04,pneumonia|skin infections|urinary tract infections|respiratory tract infections|tonsillitis|pharyngitis,bacterial cell wall synthesis inhibitor,False,False
CHEMBL1201019,CEFTIZOXIME SODIUM,,,,False,False
CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,,,,False,False
CHEMBL1201022,PHENAZOPYRIDINE HYDROCHLORIDE,,,,False,False
CHEMBL1201023,ORPHENADRINE HYDROCHLORIDE,N04AB02,,,False,False
CHEMBL1201027,GLYCOPYRRONIUM BROMIDE,A03AB02;R03BB06,,,False,False
CHEMBL1201032,RIZATRIPTAN BENZOATE,,,,False,False
CHEMBL1201033,IPODATE SODIUM,V08AC08,,,False,False
CHEMBL1201035,BIPERIDEN HYDROCHLORIDE,,,,False,False
CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,,,,False,False
CHEMBL1201038,ACRISORCIN,,fungal infection,other antifungal,False,False
CHEMBL1201039,BENZTHIAZIDE,,hypertension|edema,carbonic anhydrase inhibitor,False,False
CHEMBL1201041,AZLOCILLIN SODIUM,,,,False,False
CHEMBL1201042,ETIDRONATE DISODIUM,,,,False,False
CHEMBL1201043,CEPHAPIRIN SODIUM,,,,False,False
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE,,,,False,False
CHEMBL1201045,ACETRIZOATE SODIUM,,,,False,False
CHEMBL1201046,CEFORANIDE,J01DC11,gram-negative bacterial infections,penicillin binding protein inhibitor,False,False
CHEMBL1201047,ANILERIDINE HYDROCHLORIDE,,,,False,False
CHEMBL1201048,DROMOSTANOLONE PROPIONATE,,,,False,False
CHEMBL1201049,ECONAZOLE NITRATE,,,,False,False
CHEMBL1201050,PEMIROLAST POTASSIUM,,,,False,False
CHEMBL1201051,CIMETIDINE HYDROCHLORIDE,,,,False,False
CHEMBL1201052,MESORIDAZINE BESYLATE,,,,False,False
CHEMBL1201056,SULFACYTINE,,,,False,False
CHEMBL1201057,CILASTATIN SODIUM,,,,False,False
CHEMBL1201059,PROGUANIL HYDROCHLORIDE,,,,False,False
CHEMBL1201060,LOXAPINE HYDROCHLORIDE,,,,False,False
CHEMBL1201061,LEVALBUTEROL HYDROCHLORIDE,,,,False,False
CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,,,,False,False
CHEMBL1201064,FLUOROMETHOLONE ACETATE,,,,False,False
CHEMBL1201065,THIAMYLAL SODIUM,,,,False,False
CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE,,,,False,False
CHEMBL1201067,BIPERIDEN LACTATE,,,,False,False
CHEMBL1201068,PROPIOMAZINE HYDROCHLORIDE,,,,False,False
CHEMBL1201071,TETRACYCLINE PHOSPHATE COMPLEX,,,,False,False
CHEMBL1201073,SUCCIMER,,,,False,False
CHEMBL1201075,IOXILAN,V08AB12,angiography,radiopaque medium,False,False
CHEMBL1201080,TRIMETHOPRIM HYDROCHLORIDE,,,,False,False
CHEMBL1201081,METHYLPREDNISOLONE SODIUM SUCCINATE,,,,False,False
CHEMBL1201082,FLUOXETINE HYDROCHLORIDE,,,,False,False
CHEMBL1201083,SODIUM IODIDE I 123,V09FX02,,,False,False
CHEMBL1201084,SODIUM IODIDE I 131,V10XA01;V09FX03,,,False,False
CHEMBL1201087,CABERGOLINE,G02CB03;N04BC06,hyperprolactinemia,dopamine receptor agonist,False,True
CHEMBL1201089,DIPHENHYDRAMINE CITRATE,,,,False,False
CHEMBL1201092,RIVASTIGMINE TARTRATE,,,,False,False
CHEMBL1201093,METHYL AMINOLEVULINATE HYDROCHLORIDE,,,,False,False
CHEMBL1201098,CEFOTETAN DISODIUM,,,,False,False
CHEMBL1201101,TESTOSTERONE CYPIONATE,,,,False,False
CHEMBL1201102,TRIFLUPROMAZINE HYDROCHLORIDE,,,,False,False
CHEMBL1201103,METHOXAMINE HYDROCHLORIDE,,,,False,False
CHEMBL1201104,METHENAMINE HIPPURATE,,,,False,False
CHEMBL1201108,CONIVAPTAN HYDROCHLORIDE,,,,False,False
CHEMBL1201109,DESONIDE,S01BA11;D07AB08,Crohn's disease,glucocorticoid receptor agonist,False,False
CHEMBL1201110,VALACYCLOVIR HYDROCHLORIDE,,,,False,False
CHEMBL1201112,NELARABINE,L01BB07,acute lymphoblastic leukemia (ALL),DNA synthesis inhibitor|T cell inhibitor,False,False
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,,,,False,False
CHEMBL1201116,HETACILLIN,J01CA18,mastitis,bacterial cell wall synthesis inhibitor,False,False
CHEMBL1201117,METHOCARBAMOL,M03BA53;M03BA03;M03BA73,muscle relaxant,muscle relaxant,False,False
CHEMBL1201118,CEFMETAZOLE SODIUM,,,,False,False
CHEMBL1201119,LIOTHYRONINE SODIUM,H03AA02,,,False,False
CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE,,,,False,False
CHEMBL1201121,HETACILLIN POTASSIUM,,,,False,False
CHEMBL1201124,KETOROLAC TROMETHAMINE,,,,False,False
CHEMBL1201125,IOTHALAMATE MEGLUMINE,,,,False,False
CHEMBL1201127,DARUNAVIR ETHANOLATE,,,,False,False
CHEMBL1201129,DECITABINE,L01BC08,myelodysplastic diseases (MDS)|anemia|chronic myeloid leukemia (CML),DNA methyltransferase inhibitor,False,False
CHEMBL1201131,PIPERONYL BUTOXIDE,,,,False,False
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,,,,False,False
CHEMBL1201134,LUBIPROSTONE,A06AX03,constipation|irritable bowel syndrome,chloride channel activator,False,False
CHEMBL1201138,LEUCOVORIN CALCIUM,V03AF03,,,False,False
CHEMBL1201139,MEGESTROL ACETATE,L02AB01;G03DB02;G03AC05,,,False,False
CHEMBL1201141,IBUPROFEN LYSINE,,,,False,False
CHEMBL1201142,RASAGILINE MESYLATE,,,,False,False
CHEMBL1201146,NORETHINDRONE ACETATE,,,,False,False
CHEMBL1201147,OCTOCRYLENE,,sunscreen lotion,,False,False
CHEMBL1201148,MEPREDNISONE,H02AB15,,,False,False
CHEMBL1201149,NALTREXONE HYDROCHLORIDE,,,,False,False
CHEMBL1201150,SUMATRIPTAN SUCCINATE,,,,False,False
CHEMBL1201151,MESTRANOL,,contraceptive,estrogen receptor agonist,False,False
